venue_id,venueName,tag_id,tag,frequency,modelCount,wordCount,models,prompts,extraction_run_id
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,507cc99d-1832-5e58-9b20-cf8cfe087bc5,variety of food options,7,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,519ba442-e8b6-5078-a2e6-46e9b6e127d0,delicious pancakes,6,2,0,"gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,bfa4e970-1ef8-533a-bada-4ac2ded003c9,espresso cocktail,6,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,dc76c71c-39c8-5a7b-9b13-26d498332406,highly recommend,6,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,0fde2475-62b2-50a4-a8f0-0c081c830f91,quiet atmosphere,5,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,18d5dccf-4956-5f53-b45b-ec82349ea13d,respectful staff,5,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,cd6422df-c4ad-5ac3-b9a5-584af7407e85,beautiful locale,4,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,f0a083f3-cfad-518a-ac1d-01470d69e46c,breakfast,4,2,1,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,5fe16178-b982-590f-a7ea-3158f1094048,good coffee,4,2,2,"grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,c59ce3d0-47e1-5fb6-ba42-63634be35e35,good english,4,2,2,"grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,80f12c18-7d6b-5628-8353-52cd0984c095,helpful staff,4,2,2,"gemini,openai","minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,7a638f57-8eac-5a27-bd62-6bfccfef55b6,quiet morning,4,2,2,"grok,openai","minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,e79e4b8d-20e9-5788-93da-3931e051686e,breakfast favorite,3,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,6fbfcb2b-6381-5bb8-81ba-88801dadce11,fast friendly service,3,1,3,openai,"minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,55427cb5-788c-5daf-a2fe-e1181d79e4a4,generous portions,3,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,70b469d0-9e2e-538f-9439-f5d9a0e95a18,lunch or dinner,3,1,3,openai,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,2797fbf9-c88b-5d6a-afc6-92884bdd1455,mexican dishes,3,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,7dffc250-2166-590c-99e3-8373c8e95441,nutella and fruit,3,2,3,"grok,openai",anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,90411be8-eed7-57f3-a56f-5fd2c73c10b7,outdoor seating,3,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,1b4cf278-b3ab-51d3-a9c9-5c5e0bf28a54,perfect english,3,2,2,"grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,f3d35ef1-f43c-51ec-b794-9a36b6a1fe81,too sweet,3,2,2,"grok,openai","anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,ff4b1222-4f3e-5538-b12a-c3eaf27c725b,variety of food,3,2,0,"gemini,grok","minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,28a5d50f-f2f7-558a-88e5-990eb239904a,breakfast spot,2,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,68d3654d-f5e4-538d-a011-b9a7a1867700,cocktails available,2,1,0,gemini,"anti_hallucination,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,a5545162-2cd2-5fcc-8bb3-0b45393171da,dinner,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,d359b15b-014d-521b-967c-b0b5ba262dcb,dinner spot,2,2,0,"gemini,grok",minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,f6474891-1d06-509e-a7d3-48460efbcddb,english speaking staff,2,2,3,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,87df211c-1395-5f58-83c0-39349a9e4a3a,hang out for hours,2,1,0,grok,"anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,cb80ca75-cd4f-5004-9057-082697c97c46,highly recommended,2,1,0,gemini,"anti_hallucination,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,3f614e9f-6e9d-54c7-9a0e-92e50e1c216e,lunch,2,1,0,gemini,"anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,591dc5c9-e476-54e5-b2e9-b3f672935a53,lunch spot,2,2,0,"gemini,grok",minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,9d97ad82-222b-553d-a329-d6ee6fd32a1a,nutella pancakes,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,292bf156-6fa3-579a-abe3-f491ab703846,outdoor terrace,2,2,2,"grok,openai","minimal,short_phrase",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,f03b32b9-28ac-50ac-8f59-bdf0f3919369,outside sidewalk terrace,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,76156556-8b09-5895-80d2-e49d52f0d4bc,pancakes with nutella,2,1,3,openai,"anti_hallucination,minimal",week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,38118a4a-3898-54da-bfd0-213e09233668,satisfying portion size,2,1,0,grok,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,abcc3ee6-61e3-5246-b2b7-8301b9665570,amazing find,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,cd18327c-b5f7-599a-9099-f582048b1566,cafe,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,c8912898-a7b9-5f48-8b09-930d3ad5cace,casual hangout,1,1,2,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,0094ec78-be03-5691-863e-f4ce0edb7d96,casual vibe,1,1,2,openai,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,be9d4d33-f37b-5526-a11f-66d5d5a791dd,cocktail options,1,1,0,gemini,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,970c0363-3822-5c7f-abf6-47153d70324c,cocktails,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,5b8e19b9-49ac-5e5b-b552-50a9083dbcfa,dinner options,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,a7288805-09fc-546e-910f-b834d96f63aa,espresso cocktails,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,112619bd-4ca1-5be2-a605-d09424e16248,excellent coffee,1,1,2,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,f9ef85bc-28a5-5a31-87a0-467b32c18816,food variety,1,1,2,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,82cb58b9-fba9-50d5-881e-b2b4ee21908b,friendly staff,1,1,0,grok,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,61882dc0-9471-5223-a9fd-83a4c7ed2c29,fruit available,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,bd89cf9f-3ff7-570d-a260-eaca70cc99f5,good for hanging out,1,1,0,gemini,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,8092b274-3cc8-56fd-aca9-412c83198b77,good-looking food,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,66d51328-7ef4-55be-a211-6f2e0e9dfff3,great breakfast,1,1,2,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,9f3f0ea0-6482-540d-9743-d958d4a8236a,great for hanging out,1,1,0,gemini,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,4cdfcdee-13c1-5d6d-a8ab-4462824597ff,hangout vibe,1,1,2,openai,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,09defc9f-c375-5fb5-bd99-67f66f024cbd,hidden gem,1,1,2,openai,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,0ec1fd40-b09f-5697-843a-108b7d8e3d79,lunch & dinner options,1,1,0,gemini,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,cbffd2a3-08ef-57a6-a489-54c655ca8336,lunch options,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,e2be4fa0-b079-5c3c-bd1b-bf8f9db940a0,marcos,1,1,1,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,35b37d40-9c72-569d-9726-0edea087e6da,mexican breakfast,1,1,2,openai,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,3ca6ce97-ea0b-53eb-b0d9-dc7efdfbf695,mexican dishes recommended,1,1,3,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,272bdcb3-3137-5a8b-83cb-0aae37d37360,mexican traditional dishes,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,3bcc8c4b-cde9-572e-a0ca-f9b14568e452,multilingual staff,1,1,2,openai,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,9258bc95-48d1-5fef-8409-14acd5c25f01,nutella available,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,ac3fde0c-0d27-5d05-b63b-acb317ca82e9,nutella topping,1,1,2,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,74562459-e712-5fb2-9e4f-b2a1da3216d8,outside terrace,1,1,0,grok,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,b0fb6fcd-9eaf-5da8-aac4-12f5e6af7f36,pancakes,1,1,1,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,242252e1-a47c-51b6-ae64-37a47787778d,quiet tuesday morning,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,951ec021-0058-5152-8f26-5e3d098dacec,restaurant,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,cd56eb9c-0ff3-5da7-85fe-ec3e2bd19833,satisfying portion sizes,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,b456caf1-2f5f-5d22-83ec-2689f4cbf2d7,serves breakfast,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,44f6eeec-0c28-5ff1-a69d-b1246a53e028,serves dinner,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,ba5fdb55-2eba-5954-a285-b2aa34c98aaa,serves lunch,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,5ef40bb9-0a28-5e72-83c0-f7dd31348e83,staff recommendations,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,a0f01187-a796-5848-929a-9973c922cf85,staff recommends dishes,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,64173865-05fc-52de-a7fb-65f970ee0c55,staff speaks english,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,1c6cc669-6fb0-5f49-befd-32bfb81a786d,teaches spanish,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,78d3eaf1-330a-57e5-840a-2e1c002becaf,top pancakes,1,1,2,openai,short_phrase,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,4fd3e176-451c-501b-9ed3-0e8351b4fe8e,traditional mexican,1,1,2,openai,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,96abfec3-5446-5dfa-8392-150a7dbb06f2,varied menu,1,1,2,openai,minimal,week2_run_20251223_191104
RKWECGmVB5XdsOacGPRb,Café Toscano Aguascalientes,dffeb069-846c-5496-a46e-68e67647027a,very good english,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,bbbd6a8e-633e-51bd-a609-2fc9a14c680b,smoky bacon flavor,13,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,63619f39-9f57-570a-b1da-0a57f73ac402,caramel latte,12,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,1a7ee614-ffb9-5c69-ad6d-5d78457d022f,pulled pork panini,12,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,2c991a39-0a81-52eb-a8ad-71bdf8eef5cb,highly recommended,9,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,dc896c0b-bf31-5a98-a73e-e702b093215c,almond milk,8,3,2,"gemini,grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,08e0edfc-a9c4-5a10-8721-e127d5dff1f4,highly recommend,8,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,b8b9b118-848c-53e9-b6ea-ba9fffee6b2d,delicious pulled pork panini,7,3,4,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,e6ca5229-3de2-568d-a078-41e3b1143b77,super cute place,7,2,0,"gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,962bf582-3382-5260-ae9c-bc2188284de5,cute place,6,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,90b401eb-3250-5c30-895b-b070ba9bb9d7,bacon flavor,5,3,2,"gemini,grok,openai","anti_hallucination,minimal",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,08fbe684-a8da-5f21-a018-5499a660f2d6,delicious caramel latte,5,2,0,"gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,889ced09-6a78-53f4-83b5-796a11ead064,smoky flavor,5,3,2,"gemini,grok,openai","anti_hallucination,minimal",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,dbc803de-98f1-5267-a930-c420583388bd,almond milk option,4,2,0,"gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,e0355ad1-88cc-5228-9941-113d75f530f3,delicious food,4,2,2,"gemini,openai","anti_hallucination,minimal",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,76ebeb49-49eb-5aeb-b7b5-0321bbb84d67,almond milk latte,2,1,3,openai,"minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,9dd74cf5-1caa-5a10-8d8b-55e9d947ec20,cute atmosphere,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,3902e7fb-de10-5eba-a42a-292652f1452b,delicious,2,1,1,openai,anti_hallucination,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,a09e3f57-1971-53dd-854a-52087dce9d97,delicious latte,2,2,2,"grok,openai","anti_hallucination,minimal",week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,06acbfdf-5423-53f8-b84e-a1e7ae14a8e4,almond milk options,1,1,0,grok,minimal,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,5904e0f6-710a-53f6-8101-41399577da84,almond-milk latte,1,1,2,openai,minimal,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,46ce0d86-bf35-56b5-81f7-5d38eaf1445b,cute ambiance,1,1,2,openai,minimal,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,2e67ac3c-4c3d-5a67-8923-438eeebe191d,delicious drinks,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,ba654ccc-2240-5e5f-b680-653cbe1d1fcf,delicious panini,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,cdd80b7e-fd5e-5755-8f1e-efe583a95db6,super cute,1,1,0,gemini,minimal,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,c67d0cac-7a67-5a8a-bc1d-5b8035702c44,super cute atmosphere,1,1,0,grok,minimal,week2_run_20251223_191104
RRqNBilzzWxIbWX6OvHU,Daisy Bistro Cafe,9981d659-9f54-5123-a0fe-3b3f814cd764,tasty caramel latte,1,1,0,grok,minimal,week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,06893533-bf67-5a32-892a-1754fc8a2646,friendly staff,18,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,0fe33632-7dc8-5842-8f51-96f972ad069c,greasy pizza,16,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,53ebaea0-a940-53da-9bea-21a04bfb2d6b,indifferent cashier,16,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,4291b790-4c8c-5160-965d-75708733d724,delicious pizza,15,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,6b28cb3f-02d5-54b2-8973-e6ebcf60bf72,80s retro vibe,14,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,4106b204-e0ec-545f-9892-fa7438bf2de2,icee machine,14,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,d281e1c7-bb66-5603-b6d1-6f057fc22a40,mediocre pizza,14,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,19f9d344-11a9-584d-be58-4cb66f3f1c76,basic service,13,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,9cfa7b6c-6b23-5f4f-b736-4c4d0fa8b888,friendly server,13,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,1c86b626-9f8a-5b9d-abb3-25b545b9497d,overpriced lemonade,13,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,cc0cd0ed-2d5a-5349-bd79-faccf202dd99,amazing service,12,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,bc807cd6-98cb-5672-a782-38e61724b71a,cramped space,12,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,70132281-53f3-5f36-99b1-00d7b0aeba5c,crunchy prosciutto,12,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,a4d011d4-aba1-5be1-97df-250f479ce932,doughy pizza,12,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,e5341f08-97d8-56aa-8714-61476e9fb7fa,good prices,12,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,c31318b1-aeb4-51bd-aa1b-4bfe3cd95165,spicy pepperoni,12,2,2,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,8c3a20fa-9d4a-5c7b-9d07-02a6b837e899,amazing pizzas,10,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,6308e3b7-b10a-54f8-942b-8e24e939269e,arrive early,10,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,eb412139-d681-5acd-849a-cde6f1a3559d,chaotic ordering,10,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,3cf53aee-52fe-5a62-a02b-b56acc2f3212,detroit-style pizza,9,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,ef4d45de-4517-5b12-a38d-b20b514d828f,no reservations,9,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,5da33701-293c-5e51-98f5-37ace86f399e,pay at cashier,9,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,f75055f5-b8e4-5367-979a-a5a06b245c7e,fresh pizza,8,3,2,"gemini,grok,openai","anti_hallucination,minimal",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,2a2dd4f7-2ccd-57ec-a614-72b86d8b1a13,good lemonade,8,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
RcmpfUVb0AmlmCVW2TOV,Gagootz - Arboleda,9610cf11-f0f7-5b56-8cf2-0e584184316a,hot pizza,8,3,2,"gemini,grok,openai","anti_hallucination,minimal",week2_run_20251223_191104
